brand,line,model,size,slot,capacity_l,len_cm,wid_cm,hgt_cm,dia_cm,dims_state,dims_raw,dims_note,dims_source,dims_source_url,fabric,closure,shape,compression_straps,pockets,bags_per_listing,mounting_system,max_load,colorway_count,colorways,image_count,images,product_url
Carradice,Super C,Super C SQR Slim,16L,saddlebag,16,15,29,36,,packed,Dimensions (WxHxD): 29x36x15cms 11.4”x 14.2”x 5.9”; Capacity: 16L,"FALSE POSITIVE, after specifically testing the Carradice axis-order trap. The page labels the triple (WxHxD), and here the label is literal — I checked it against Carradice's own product photography rather than trusting it. The maker's studio shot of the bag's frame-side face (carradice.co.uk/cdn/shop/products/carradice_scsqrslim-2.jpg) shows the SQR mounting plate running vertically up a face that is distinctly TALLER than it is wide, roughly 0.8:1 — i.e. 29cm across the bike by 36cm tall, with a shallow 15cm fore-aft depth. That is the reverse of what the stored dims would look like if the axes had been transposed, so the stored mapping (len 15 fore-aft, hgt 36, wid 29) is correct. An on-bike customer photo (assets/products/carradice/super-c-super-c-sqr-slim-16l-1.jpg) reads ambiguously from its three-quarter angle and should not be used to overrule it. 29 x 36 x 15 = 15.7L against a stated 16L. The bag genuinely is a squat 1.24:1 box — a traditional saddlebag hanging off an SQR block, not a tapered bikepacking seatpack — so the seatpack elongation rule does not apply.",maker,,18oz waxed cotton duck / leather,buckle,boxy,2,zip,1,,,1,Black #2b2b28,0,,https://www.carradice.co.uk/products/super-c-seatpost-qr-slim-saddlebag
Carradice,Super C,Super C Rear Panniers,27L each (54L pair),pannier,27,33,22,40,,unknown,,,none,,18oz waxed cotton duck / leather,buckle,boxy,2,slip,2,,,1,Black #2b2b28,0,,https://www.carradice.co.uk/products/super-c-rear-panniers-pair
Altura,Vortex,Vortex Waterproof 12L Cycling Seat Pack,12L,seatpack,12,50,19,20,,unknown,,,none,,TPU-coated nylon ripstop (welded seams),rolltop,tapered,2,,1,,,1,Grey #6e7378,0,,https://www.altura.co.uk/products/altura-vortex-12l-waterproof-seatpack
Altura,Vortex,Vortex Waterproof 11L Cycling Handlebar Bag,11L,barroll,11,42,19,19,,unknown,,,none,,TPU-coated nylon ripstop (welded seams),rolltop,cylindrical,2,zip,1,,,1,Grey #6e7378,0,,https://www.altura.co.uk/products/altura-vortex-11l-waterproof-handlebar-bag
Altura,Vortex,Vortex Waterproof 4L Cycling Half Frame Pack,4L,framebag_half,4,45,7,14,,unknown,,,none,,TPU-coated nylon ripstop (welded seams),zip,wedge,0,,1,,,1,Grey #6e7378,0,,https://www.altura.co.uk/products/altura-vortex-4l-waterproof-half-frame-pack
Altura,Vortex,Vortex Bolt-On Waterproof Cycling Top Tube Pack,1L,toptube,1,20,6,9,,unknown,,,none,,TPU-coated nylon ripstop (welded seams),zip,boxy,0,slip,1,,,1,Grey #6e7378,0,,https://www.altura.co.uk/products/altura-vortex-1l-waterproof-bolt-on-top-tube-pack
Altura,Vortex,Ultralite Vortex Waterproof Cycling Pannier,15L (single),pannier,15,30,15,35,,unknown,,,none,,TPU-coated nylon ripstop (welded seams),rolltop,boxy,0,,1,,,1,Grey #6e7378,0,,https://www.altura.co.uk/products/altura-ultralite-vortex-waterproof-cycling-pannier
Banjo Brothers,Waterproof,Waterproof Cycling Pannier,16.4L (single),pannier,16.4,30.5,17.8,35.6,,unknown,,,none,,840D ballistic nylon / ripstop with welded liner,rolltop,boxy,0,,1,,,1,Black #141414,0,,https://www.banjobrothers.com/products/banjo-brothers-waterproof-cycling-pannier
Banjo Brothers,Deluxe,"Deluxe Seat Bag, Medium",Medium (1.2L),seatpack,1.2,17.1,10.2,7.6,,unknown,,,none,,840D ballistic nylon / ripstop with welded liner,zip,wedge,0,slip,1,,,1,Black #141414,0,,https://www.banjobrothers.com/products/deluxe-seat-bag-medium
Banjo Brothers,Handlebar Bag,"Handlebar Bag, Small",Small (2L),barbag,2,11.4,20.3,11.4,,unknown,,,none,,840D ballistic nylon / ripstop with welded liner,zip,boxy,0,,1,,,1,Black #141414,0,,https://www.banjobrothers.com/products/handlebar-bag-small
Banjo Brothers,Top Tube Bag,"Top Tube Bag, Large",Large (1.1L),toptube,1.1,17.8,6.4,10.2,,packed,"65 cubic inches / 1.1 liters; 7"" L x 4"" H x 2.5"" W","FALSE POSITIVE. Banjo Brothers publish both the box and the volume and they agree to 5%: 17.8 x 10.2 x 6.4 = 1.16L against a stated 1.1L / 65 cu in. All three axes cannot be wrong and still produce that agreement. The mounted photo (top-tube-bag-top-tube-bag-large-large-1-1l-1.jpg) shows a short rounded gas-tank pack sitting behind the stem, measuring about 1.6:1 in the image against the published 1.75:1 - it is genuinely a stubby bag, and the 2.0 elongation rule is too strict for a 7in top tube bag. No change.",maker,,840D ballistic nylon / ripstop with welded liner,zip,boxy,0,zip,1,,,1,Black #141414,0,,https://www.banjobrothers.com/products/top-tube-bag-large
Banjo Brothers,Rack Top Bag,Rack Top Bag,8.4L,trunk,8.4,37.5,14,17.1,,unknown,,,none,,840D ballistic nylon / ripstop with welded liner,zip,boxy,0,zip,1,,,1,Black #141414,0,,https://www.banjobrothers.com/products/banjo-brothers-rack-top-bag
Green Guru Gear,Hauler,Hauler Bike Pack Saddle Bag,16.2L,seatpack,16.2,55.9,22.9,12.7,,unknown,,,none,,Upcycled 420-600D packcloth / inner tube / vinyl tarp,rolltop,cylindrical,2,,1,,,1,Wild EcoPak Orange #d95f18,0,,https://www.greengurugear.com/products/gg-hauler-saddle-bag
Green Guru Gear,Clutch,Clutch Saddle Bag,0.8L,seatpack,0.8,12.7,7.6,8.9,,packed,52 cubic inches / 0.8 liters; 3 L x 3.5 H x 5 D inches (76.2 x 88.9 x 127 mm),"FALSE POSITIVE. Ratio 1.43. Green Guru's L figure (3in) is the across-bike width and D (5in) is the fore-aft depth, which the stored record already maps correctly. Photo (assets/products/green-guru-gear/clutch-clutch-saddle-bag-0-8l-1.jpg, mounted under a saddle) shows a chunky little inner-tube pouch about 12.7cm fore-aft and nearly as deep vertically as it is wide — a stubby object, not an elongated one. Box 0.86L against 0.8L rated.",maker,,Upcycled 420-600D packcloth / inner tube / vinyl tarp,zip,wedge,0,,1,,,1,Green #2f7d72,0,,https://www.greengurugear.com/products/clutch-bicycle-saddle-bag-made-from-recycled-and-upcycled-bike-tubes-in-usa
Green Guru Gear,Upshift,Upshift Frame Bag,2.7L,framebag_half,2.7,38.1,6.35,22.9,,packed,"2.7 liters / 168.7 cubic inches; 15"" L x 9"" H x 2.5"" D (381 x 228.6 x 63.5 mm)","FALSE POSITIVE. Ratio 1.66 against a 2.20 threshold. Photo (assets/products/green-guru-gear/upshift-upshift-frame-bag-2-7l-1.png) shows a right-triangle half-frame bag with a 15in top edge and a 9in drop — the numbers describe the picture. Green Guru's own arithmetic confirms the triangle: 15 x 9 x 2.5in = 337.5 cu in, and they publish 168.7 cu in, exactly half the box. So the dims and the litres agree with each other; only the elongation threshold disagrees.",maker,,Upcycled 420-600D packcloth / inner tube / vinyl tarp,zip,wedge,0,,1,,,3,Wild #d95f18 | Earthtone #6b6440 | Camo #5c6047,0,,https://www.greengurugear.com/products/upshift-frame-bag-built-in-usa
Green Guru Gear,Fullshift,Fullshift Frame Bag,Medium (2.8L),framebag_full,2.8,52.1,7.6,31.8,,packed,"600x Medium: 20.5"" TT x 23.4"" DT x 12.5"" SP x 3"" / 2.8L","VERIFIED, dims unchanged — re-read the page and the size string is verbatim as stored. The 4.5x box-to-litres ratio has two causes and neither is a bad dimension. First, this is a full triangle sized by frame tube lengths, so the bounding box is about twice the fabric volume. Photo (assets/products/green-guru-gear/fullshift-fullshift-frame-bag-medium-2-8l-1.png) shows exactly that: a full main-triangle bag, long top edge, thin. Second, Green Guru's stated litres are inconsistent with their own convention — on the Upshift they publish precisely half the bounding box (168.7 of 337.5 cu in), but applying that same rule here would give ~6.3L, not 2.8L. Their 2.8L understates a bag whose measured triangle is ~6L. I have not overwritten capacity_l because 2.8L is what the maker publishes and I will not substitute a derived number, but treat the litres, not the dims, as the doubtful field on this product.",maker,,Upcycled 420-600D packcloth / inner tube / vinyl tarp,zip,wedge,0,zip,1,,,3,Orange #d95f18 | Pink/Purple #8e3b6b | Earthtone #6b6440,0,,https://www.greengurugear.com/products/fullshift-frame-bags-1
Green Guru Gear,Tanker,Tanker Top Tube Bag,One Size,toptube,1.8,22.9,7.6,10.2,,unknown,,,none,,Upcycled 420-600D packcloth / inner tube / vinyl tarp,zip,boxy,0,,1,,,3,Wild #d95f18 | Earthtone #6b6440 | EcoPak Pink/Purple #8e3b6b,0,,https://www.greengurugear.com/products/top-tube-tanker
Green Guru Gear,Cotton Mouth,Cotton Mouth Snack/Water Feedbag,2.3L,stembag,2.3,11.4,11.4,17.8,,unknown,,,none,,Upcycled 420-600D packcloth / inner tube / vinyl tarp,drawcord,cylindrical,0,,1,,,1,Assorted upcycled #d95f18,0,,https://www.greengurugear.com/products/snack-water-bottle-bag
Vincita,Strada,Strada Bikepacking Handlebar Bag,8.9L,barbag,8.9,43,19,14,,unknown,,,none,,Water-resistant Cordura / tarpaulin,buckle,boxy,2,slip,1,,,2,Charcoal Grey / camo inner #3c3f43 | Forest Green / black inner #3d4a3a,0,,https://vincita.cc/products/b012bp-strada-bikepacking-handlebar-bag
Vincita,Strada,Strada Bikepacking Saddle Bag,9L,seatpack,9,35,24,12.5,,packed,"Width: 24 cm, Depth: 35 cm, Height: 12.5 cm; 9 l.; 400 g","FALSE POSITIVE. Refetched the Vincita page and the three figures are confirmed verbatim. The mounted photo (strada-strada-bikepacking-saddle-bag-9l-1.jpg) settles the axis mapping: the side profile of the bag reads about 2.9:1, matching 35 x 12.5, so the 24cm is the across-the-bike width and it is genuinely a wide, shallow mini-duffel strapped under the saddle rather than a tapered bikepacking seat pack. That is why it misses a 1.6 seatpack elongation rule at 1.46 - the rule assumes a tapered tail this bag does not have. Volume closes at 10.5L box on 9L rated. No change.",maker,,Water-resistant Cordura / tarpaulin,buckle,tapered,2,zip,1,,,2,Charcoal Grey #3c3f43 | Forest Green #3d4a3a,0,,https://vincita.cc/products/b038bp-strada-bikepacking-saddle-bag
Vincita,Strada,Strada Bikepacking Frame Bag,2.6L,framebag_half,2.6,35,6,25,,packed,"Width: 35 cm, Depth: 6 cm, Height: 25 cm; 2.6 liters; 0.3 kg","FALSE POSITIVE, and the photo is conclusive. The studio shot (strada-strada-bikepacking-frame-bag-2-6l-1.jpg) measures 1.41:1 length to height against the stored 1.40:1 - the numbers describe the bag exactly. It is a true right-triangle half-frame bag that is tall for its length, which is why it misses a 2.2 elongation rule meant for long slim top-tube-hugging bags. Volume also closes on the triangle: half of the 5.25L box is 2.6L, the rating to the decimal. No change.",maker,,Water-resistant Cordura / tarpaulin,zip,wedge,0,,1,,,2,Charcoal Grey #3c3f43 | Forest Green #3d4a3a,0,,https://vincita.cc/products/b025bp-strada-bikepacking-frame-bag
Vincita,Strada,Strada Bikepacking Top Tube Bag,0.8L,toptube,0.8,16,6,9,,packed,"Width: 16 cm, Depth: 6 cm, Height: 9 cm; 0.8 liters; 0.2 kg","FALSE POSITIVE. Maker's figures, and the box (0.86L) matches the 0.8L rating almost exactly, which is only possible if all three axes are right. The mounted photo (strada-strada-bikepacking-top-tube-bag-0-8l-1.jpg) shows a small squat flap-top pouch immediately behind the stem, not a long slim gas tank - at 16cm it is simply too short a bag to reach 2:1 over a 9cm height. Threshold too strict. No change.",maker,,Water-resistant Cordura / tarpaulin,flap,boxy,0,,1,,,2,Charcoal Grey #3c3f43 | Forest Green #3d4a3a,0,,https://vincita.cc/products/b026bp-strada-bikepacking-top-tube-bag
Vincita,Everywhere,Everywhere Saddle Bag L,L (10L),seatpack,10,42,19,13,,unknown,,,none,,Water-resistant Cordura / tarpaulin,rolltop,tapered,2,,1,,,4,Black #1c1c1e | Brown #6b5a44 | Blue #2b3a55 | Green #3d4a3a,0,,https://vincita.cc/products/everywhere-saddle-bag-l
Vincita,Everywhere,Everywhere Handlebar Bag,5L,barbag,5,26,16,16,,unknown,,,none,,Water-resistant Cordura / tarpaulin,flap,boxy,0,slip,1,,,4,Black #1c1c1e | Brown #6b5a44 | Blue #2b3a55 | Green #3d4a3a,0,,https://vincita.cc/products/everywhere-handlebar-bag
Two Wheel Gear,Alpha,Alpha Handlebar Bag,6L,barbag,6,27.9,15.2,19.1,,unknown,,,none,,Recycled 600D poly ripstop with TPU coating,rolltop,boxy,2,mesh zip,1,,,1,Black #1c1c1e,0,,https://twowheelgear.com/products/alpha-handlebar-bag
Two Wheel Gear,Dayliner,Dayliner Handlebar & Trunk Box Bag,20L,barbag,20,36.8,22.9,19.1,,unknown,,,none,,Recycled 600D poly ripstop with TPU coating,rolltop,boxy,2,zip,1,,,1,Graphite Grey #4c5155,0,,https://twowheelgear.com/products/dayliner-box-bag
Two Wheel Gear,Mamquam,Mamquam Frame Bag L/XL,L/XL (6L),framebag_half,6,50.8,5.7,24.1,,packed,"20"" Wide x 9.5"" High x 2.25"" Deep; 6 Liters","FALSE POSITIVE (too-cubic, 2.11 against a 2.2 threshold -- a 4% miss). The photo assets/products/two-wheel-gear/mamquam-mamquam-frame-bag-l-xl-l-xl-6l-1.jpg is a clean side-on studio shot of the bag mounted on a bike, and it shows exactly the long low sliver the framebag_half slot expects: measuring it, the bag runs about 2.3x as long as it is tall, which is the stored 50.8 / 24.1 = 2.11 within measurement error and on the correct side of it. Two Wheel Gear print the spec in inches (20 x 9.5 x 2.25) and it maps straight across, 20 in along the top tube and 2.25 in as the across-bike thickness. Box 7.0 L against a rated 6 L (1.16x), consistent with the tapered rear end visible in the photo. This is a threshold that wants relaxing, not a record that wants fixing.",maker,,Recycled 600D poly ripstop with TPU coating,zip,wedge,0,zip,1,,,1,Graphite Grey #4c5155,0,,https://twowheelgear.com/products/frame-bag-large
Two Wheel Gear,Commute,Commute Top Tube Bag,1L,toptube,1,22.9,5.1,8.6,,unknown,,,none,,Recycled 600D poly ripstop with TPU coating,zip,boxy,0,zip,1,,,3,Black #1c1c1e | Graphite Grey #4c5155 | Tofino Blue #2f5b7a,0,,https://twowheelgear.com/products/commute-top-tube-bag
Two Wheel Gear,Commute,Commute Seat Pack,1.5L,seatpack,1.5,27.9,11.4,12.7,,unknown,,,none,,Recycled 600D poly ripstop with TPU coating,zip,wedge,0,mesh slip,1,,,3,Black #1c1c1e | Graphite Grey #4c5155 | Tofino Blue #2f5b7a,0,,https://twowheelgear.com/products/commute-seat-pack
Two Wheel Gear,Pannier Backpack Convertible,Pannier Backpack Convertible 2.1 PLUS,30L,pannier,30,35.6,20.3,48.3,,unknown,,,none,,Recycled 600D poly ripstop with TPU coating,zip,boxy,0,zip slip,1,,,3,Black Ripstop Recycled #1c1c1e | Graphite Grey Recycled #4c5155 | Olive Tangerine Recycled #d4763a,0,,https://twowheelgear.com/products/pannier-backpack-convertible-plus
Two Wheel Gear,Pannier Backpack Convertible,Pannier Backpack Convertible 2.0 LITE,22L,pannier,22,31.8,15.2,43.2,,unknown,,,none,,Recycled 600D poly ripstop with TPU coating,flap,boxy,0,slip slip,1,,,2,Black Ripstop Recycled #1c1c1e | Olive Tangerine Recycled #d4763a,0,,https://twowheelgear.com/products/pannier-backpack-convertible-lite
Two Wheel Gear,Inverter,Inverter Pannier Backpack Convertible,24L,pannier,24,33,17.8,48.3,,unknown,,,none,,Recycled 600D poly ripstop with TPU coating,zip,boxy,0,zip,1,,,1,Grey #4c5155,0,,https://twowheelgear.com/products/inverter-pannier-backpack
SILCA,Mattone,Mattone Seat Pack,0.5L,seatpack,0.5,12.5,5,8,,packed,125mm x 80mm x 50mm; 0.5L; 90g,"FALSE POSITIVE. Ratio 1.56 against a 1.60 threshold — a rounding-width miss. 12.5 x 8 x 5 = exactly 0.5L, matching the stated capacity to the litre, which is about as strong as dimensional evidence gets. This is a small rigid-backed wedge tensioned under the saddle by a BOA strap, not a tapered bikepacking seatpack, so the 1.6 elongation rule does not describe it.",maker,,CyclePet 600D with kiss coating / RF-welded TPU composite,zip,wedge,1,slip,1,,,1,Black #111111,0,,https://silca.cc/collections/bags/products/mattone-seat-pack
SILCA,Mattone,Mattone Grande,0.74L,seatpack,0.74,15,5.5,9,,unknown,,,none,,CyclePet 600D with kiss coating / RF-welded TPU composite,zip,wedge,1,slip,1,,,1,Black #111111,0,,https://silca.cc/collections/bags/products/mattone-grande
SILCA,Mattone,Mattone Ultimate Seat Pack,0.4L,seatpack,0.4,12.5,4,9,,packed,125mm x 40mm x 90mm; 0.4L; 90g listed as 44g,"FALSE POSITIVE. Ratio 1.39. SILCA lists this model L x W x H (40mm is the across-bike thickness, 90mm the height) — different from the standard Mattone's L x H x W — and the stored record already handles that. Photo (assets/products/silca/mattone-mattone-ultimate-seat-pack-0-4l-2.webp shown on a saddle) confirms a stubby deep wedge roughly 12.5cm fore-aft by 9cm deep vertically, thin across the bike. Box 0.45L against 0.4L rated.",maker,,CyclePet 600D with kiss coating / RF-welded TPU composite,zip,wedge,1,,1,,,1,Black #111111,0,,https://silca.cc/collections/bags/products/mattone-ultimate-seat-pack
SILCA,Seat Roll,Seat Roll Asymmetrico,One Size,seatpack,0.5,14,6,7,,unknown,,,none,,CyclePet 600D with kiss coating / RF-welded TPU composite,boa,cylindrical,1,slip,1,,,1,Black #111111,0,,https://silca.cc/collections/bags/products/seat-roll-asymmetrico
SILCA,Grinta,Grinta Roll Top Bag,2-5L,seatpack,2.9,30,15,15,,packed,Dimensions: 30cm x 15cm x 15cm (rolled to top of PE); 2-5 liters; 208g,"CORRECTED, and this one was genuinely broken. len had been overwritten with 16.4cm — a figure no source states, back-computed by an earlier pass from an assumed mid-roll volume — which turned the bag into a 16.4 x 15 x 15 cube and tripped both the too-cubic and near-cube flags. SILCA publishes one dimension set, 30 x 15 x 15, and explicitly qualifies it 'rolled to top of PE', i.e. it is already a rolled/packed figure, not an extended one. Restored len to the stated 30cm and set dims_state to packed. Photo (assets/products/silca/grinta-grinta-roll-top-bag-2-5l-1.png) settles it: a long tapering wedge roughly twice as long as it is deep — nothing like a ball. Box 6.75L against the stored 2.9L mid-roll capacity, ~2.3x, which is the expected ratio for a wedge whose fabric volume is about half its bounding box. Left liters alone: the maker's range is 2-5L and 2.9 sits inside it.",maker,,CyclePet 600D with kiss coating / RF-welded TPU composite,rolltop,cylindrical,1,,1,,,1,Black #111111,0,,https://silca.cc/collections/bags/products/grinta-roll-top-bag
SILCA,Grinta,Grinta Handlebar Bag,One Size,barbag,2.8,23,11,11,,unknown,,,none,,CyclePet 600D with kiss coating / RF-welded TPU composite,zip,boxy,0,,1,,,1,Black #111111,0,,https://silca.cc/collections/bags/products/grinta-handlebar-bag
Giant,Scout,Scout Saddle Bag,9L,seatpack,9,56,18,18,,unknown,,,none,,Ripstop nylon over 1200D nylon / H2Tex 3-layer laminate,rolltop,tapered,2,,1,,,2,Black #1a1a1a | Green #3f5c3a,0,,https://www.giant-bicycles.com/int/scout-saddle-bag-2024
